RULE 43: IF v_Nc > 135265.500000 AND v_Nc <= 145826.000000 AND v_phi <= 23628.450000 THEN 0 healthy, COVERING: 0.047457714788186, ERROR: 0.04891610927552583
RULE 44: IF v_Nc <= 128286.000000 AND v_phi > 16564.750000 AND s_htBleed > 0.357430 AND s_htBleed <= 0.425190 THEN 1 fault, COVERING: 0.04601498912079942, ERROR: 0.04820772771944344
RULE 45: IF m_Nc <= 8599.215000 AND v_Nc > 135922.000000 AND v_phi <= 23655.450000 AND m_htBleed > 342.562500 AND m_htBleed <= 354.687500 AND s_htBleed > -0.202067 AND s_htBleed <= 0.544363 AND m_W31 > 20.000900 THEN 0 healthy, COVERING: 0.04688873946102519, ERROR: 0.0506084293657829
RULE 46: IF s_os2 > -1.127875 AND v_Nc > 91741.200000 AND v_Nc <= 97077.750000 THEN 0 healthy, COVERING: 0.04559561371747789, ERROR: 0.04319445563703763
RULE 47: IF s_os2 > -1.223865 AND v_phi > 15400.850000 AND v_phi <= 16534.900000 AND m_htBleed > 342.612500 AND s_htBleed > -0.106922 THEN 1 fault, COVERING: 0.04609557579176404, ERROR: 0.0406041483473853
RULE 48: IF s_os2 > -1.270230 AND v_Nc <= 132003.000000 AND s_htBleed > 0.426693 AND s_htBleed <= 0.521144 THEN 1 fault, COVERING: 0.04488677572729471, ERROR: 0.05040604148347385
RULE 49: IF v_Nc > 102389.500000 AND v_phi > 13191.400000 AND v_phi <= 21388.600000 AND m_htBleed > 346.237500 AND m_htBleed <= 347.212500 THEN 0 healthy, COVERING: 0.04675942688667046, ERROR: 0.049238455959384315
RULE 50: IF v_Nc > 128362.500000 AND v_Nc <= 134984.000000 AND v_phi <= 22593.050000 AND s_htBleed > -0.064137 AND m_W31 > 19.934100 THEN 0 healthy, COVERING: 0.04399213779547923, ERROR: 0.0459344024498348
RULE 51: IF s_os2 > -1.268330 AND v_Nc > 87026.000000 AND v_phi > 10193.800000 AND v_phi <= 15399.250000 AND s_htBleed > -0.112922 THEN 1 fault, COVERING: 0.04222741558546216, ERROR: 0.047561164847669785
RULE 52: IF m_htBleed > 342.637500 AND m_htBleed <= 350.962500 AND s_htBleed > 0.479488 THEN 0 healthy, COVERING: 0.0441990379144468, ERROR: 0.044564429043436216
RULE 53: IF s_os2 <= -0.500765 AND v_Nc > 97215.800000 AND s_htBleed > -0.216361 AND s_htBleed <= -0.069786 THEN 0 healthy, COVERING: 0.041354161278642734, ERROR: 0.05189781610121686
RULE 54: IF v_phi > 24504.350000 AND v_phi <= 29507.800000 THEN 0 healthy, COVERING: 0.03887135985103191, ERROR: 0.04408090901764848
RULE 55: IF m_Nc > 8426.025000 AND m_W31 <= 18.601100 THEN 1 fault, COVERING: 0.0340881618180353, ERROR: 0.04125071121915895
RULE 56: IF v_phi > 23653.900000 AND v_phi <= 24478.600000 THEN 0 healthy, COVERING: 0.03419024465939068, ERROR: 0.03723104198565557
RULE 57: IF s_htBleed > -0.689129 AND s_htBleed <= -0.216878 THEN 0 healthy, COVERING: 0.03261263125226297, ERROR: 0.047949069223950355
RULE 58: IF s_os2 > -0.962796 AND v_Nc > 87982.400000 AND v_Nc <= 122592.000000 AND v_phi <= 19780.900000 AND m_htBleed > 344.912500 AND s_htBleed > 0.103481 AND m_W31 <= 20.560850 THEN 0 healthy, COVERING: 0.03292298143071432, ERROR: 0.046256749133693285
RULE 59: IF m_Nc <= 8597.470000 AND m_htBleed > 351.762500 AND s_htBleed > -0.109359 AND m_W31 > 22.358900 THEN 1 fault, COVERING: 0.030461761624627288, ERROR: 0.02855221641752444
RULE 60: IF m_Nc <= 8469.365000 AND m_htBleed > 342.637500 AND m_htBleed <= 345.737500 THEN 0 healthy, COVERING: 0.02953499198262039, ERROR: 0.040293335482311225
RULE 61: IF s_os2 > -0.730139 AND m_Nc <= 8548.155000 AND v_Nc <= 123705.500000 AND v_phi > 17285.600000 AND v_phi <= 23457.650000 AND m_W31 <= 21.604750 THEN 1 fault, COVERING: 0.028769441534370215, ERROR: 0.045000775875446125
RULE 62: IF s_os2 > -1.148085 AND m_Nc > 8447.225000 AND m_htBleed <= 345.087500 AND s_htBleed > 0.260013 AND s_htBleed <= 0.418422 AND m_W31 <= 20.205850 THEN 1 fault, COVERING: 0.028688854863405593, ERROR: 0.04011276056483733
RULE 63: IF s_os2 > -0.929768 AND m_Nc <= 8548.615000 AND v_Nc <= 120468.500000 AND v_phi > 17295.500000 AND v_phi <= 21555.600000 AND m_W31 > 20.787250 THEN 1 fault, COVERING: 0.026190668063502297, ERROR: 0.048828428076346145
RULE 64: IF m_Nc > 8336.475000 AND m_Nc <= 8424.020000 THEN 1 fault, COVERING: 0.021838987831412686, ERROR: 0.03641442093829204
RULE 65: IF v_Nc <= 91929.700000 AND m_W31 > 20.740250 AND m_W31 <= 24.922100 THEN 0 healthy, COVERING: 0.020198624114208866, ERROR: 0.016600854218712224
RULE 66: IF m_Nc > 8471.135000 AND m_W31 <= 18.999650 THEN 0 healthy, COVERING: 0.01911239848962913, ERROR: 0.024176001289386736
RULE 67: IF m_Nc > 8610.470000 AND m_Nc <= 8700.665000 AND v_phi <= 22195.600000 THEN 0 healthy, COVERING: 0.016577872032276418, ERROR: 0.03537754855346926
RULE 68: IF v_Nc > 111223.500000 AND v_phi <= 20925.650000 AND m_htBleed > 348.512500 AND s_htBleed > 0.084350 THEN 0 healthy, COVERING: 0.010603631097087882, ERROR: 0.02538480135385607
